Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,AvgQuantityPerTransaction,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,AgeCategory,PreferredTimeOfDay,BasketSizeCategory,Country,Churn,RegYear,RegMonth,RegDay,RegWeekday,IsPrivateIP,AvgBasketValue,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown
3,897.43,89.743,97.50788971496956,48.7,359,0,14,11,0.0,38.77777777777778,8,2.6666666666666665,1,4,4.0,2.0,2.0,United Kingdom,0,2010,1,20,2,0,299.1433333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
1,-102.0,-102.0,0.0,-12.0,359,2,16,12,0.0,,1,1.0,1,1,6.0,2.0,0.0,United Kingdom,1,2010,11,12,4,0,-102.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
6,1242.34,17.254722222222224,14.66641357816206,8.75,359,3,15,8,0.1805555555555555,4.577464788732394,60,10.0,1,2,6.0,2.0,1.0,United Kingdom,0,2010,7,24,5,0,207.05666666666664,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
19,3717.67,18.40430693069307,17.73844369838144,21.282178217821784,359,3,11,11,0.0841584158415841,1.6865671641791045,83,4.368421052631579,1,15,6.0,0.0,2.0,United Kingdom,0,2010,9,26,6,0,195.66684210526316,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
2,-24.05,-4.81,4.557192117960356,-1.0,359,2,17,12,0.0,41.75,5,2.5,1,5,6.0,2.0,0.0,United Kingdom,1,2010,8,13,4,0,-12.025,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2,358.63,18.875263157894736,15.073478684402044,7.421052631578948,359,3,10,10,0.0,17.11111111111111,19,9.5,1,2,6.0,0.0,1.0,United Kingdom,0,2010,1,12,1,0,179.315,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2,384.4,6.301639344262296,6.896191021215473,3.721311475409836,359,2,17,12,0.0,4.216666666666667,52,26.0,1,0,2.0,2.0,0.0,United Kingdom,1,2010,7,16,4,0,192.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,271.05,27.105,9.222811393496022,7.9,359,3,8,12,0.0,0.0,10,10.0,1,0,5.0,0.0,1.0,United Kingdom,1,2009,12,23,2,0,271.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
16,3038.67,17.46362068965517,37.99666362132868,16.2183908045977,359,2,13,11,0.0,1.9364161849710984,140,8.75,1,2,5.0,1.0,2.0,United Kingdom,0,2010,8,25,2,0,189.916875,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
9,2140.07,15.852370370370371,10.483517354898536,7.42962962962963,359,1,13,10,0.0,2.1791044776119404,101,11.22222222222222,1,11,2.0,1.0,1.0,United Kingdom,0,2010,9,24,4,1,237.78555555555556,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
14,1860.86,16.323333333333334,7.1081814592634815,7.245614035087719,359,3,9,11,0.0,3.1150442477876106,74,5.285714285714286,1,4,3.0,0.0,1.0,United Kingdom,0,2010,9,9,3,0,132.91857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
11,3989.57,23.606923076923074,11.483723419319563,12.804733727810651,359,0,15,12,0.1183431952662721,2.1011904761904763,75,6.818181818181818,1,0,5.0,2.0,1.0,United Kingdom,0,2010,1,3,6,0,362.6881818181818,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
2,514.15,15.58030303030303,3.387706160561012,7.484848484848484,359,4,14,4,0.0,3.75,32,16.0,1,0,2.0,2.0,1.0,United Kingdom,1,2010,3,26,4,0,257.075,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
9,1427.4600000000005,34.816097560975614,23.113022831084727,13.024390243902438,359,2,14,11,0.0,8.125,14,1.5555555555555556,1,4,6.0,2.0,1.0,United Kingdom,0,2010,9,30,3,0,158.6066666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
16,6568.72,51.72220472440945,156.10331040343164,23.606299212598422,359,3,10,11,0.0472440944881889,2.6904761904761907,46,2.875,1,29,5.0,0.0,2.0,United Kingdom,0,2010,11,11,3,0,410.545,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
3,855.0200000000001,21.923589743589748,21.10946750521141,10.974358974358974,359,1,9,3,0.0,2.3157894736842106,37,12.333333333333334,1,0,6.0,0.0,1.0,United Kingdom,1,2010,6,25,4,0,285.0066666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
6,3295.76,23.882318840579707,10.719362199804207,12.884057971014492,359,3,10,2,0.0,2.218978102189781,103,17.166666666666668,1,0,4.0,0.0,1.0,United Kingdom,0,2010,12,29,2,0,549.2933333333334,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
17,4022.46,15.35290076335878,6.976032805178501,9.63358778625954,359,2,12,8,0.0,1.2796934865900382,179,10.529411764705882,1,10,6.0,1.0,1.0,United Kingdom,0,2010,10,11,0,0,236.61529411764707,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
11,5461.619999999999,45.13735537190082,36.61945761860751,15.12396694214876,359,1,10,11,0.1157024793388429,2.808333333333333,62,5.636363636363637,1,1,6.0,0.0,2.0,United Kingdom,0,2010,4,1,3,0,496.510909090909,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
29,13946.13,49.10609154929577,41.377551832172216,19.218309859154928,359,0,13,9,0.0492957746478873,1.2296819787985869,135,4.655172413793103,1,14,5.0,1.0,2.0,United Kingdom,0,2011,1,13,3,0,480.9010344827586,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
5,757.44,4.429473684210526,5.09252823644693,3.0994152046783627,359,2,11,10,0.0,1.8,120,24.0,1,1,4.0,0.0,0.0,United Kingdom,0,2010,9,12,6,0,151.488,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
8,1485.1300000000003,15.154387755102045,10.338786850439348,25.60204081632653,359,3,13,7,0.2142857142857142,2.7216494845360826,79,9.875,1,1,1.0,1.0,2.0,United Kingdom,1,2010,12,2,3,0,185.64125000000004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
7,1319.69,11.27940170940171,12.129392861585725,12.47863247863248,359,3,11,11,0.0,3.0086206896551726,88,12.571428571428571,1,4,3.0,0.0,1.0,United Kingdom,0,2010,3,20,5,0,188.52714285714288,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
12,7092.060000000001,295.50250000000005,294.11146506118183,36.0,359,3,11,6,0.125,8.521739130434783,6,0.5,1,4,6.0,0.0,2.0,United Kingdom,1,2010,8,28,5,0,591.0050000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
19,6694.31,14.810420353982302,12.62106822886022,10.3141592920354,359,6,12,7,0.3163716814159292,0.7649667405764967,234,12.31578947368421,1,3,0.0,1.0,1.0,United Kingdom,0,2010,10,15,4,0,352.3321052631579,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
9,1485.5400000000002,11.980161290322584,15.097239503438384,6.467741935483871,359,6,12,9,0.7983870967741935,2.772357723577236,62,6.888888888888889,1,0,6.0,1.0,1.0,United Kingdom,0,2010,9,10,4,0,165.06000000000003,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
8,2191.84,11.356683937823837,9.850485731921689,10.414507772020723,359,3,12,7,0.0,1.6979166666666667,89,11.125,1,2,2.0,1.0,1.0,United Kingdom,0,2010,10,12,1,0,273.98,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
3,749.78,21.42228571428572,26.17190175896036,6.057142857142857,359,0,12,3,0.0,7.411764705882353,33,11.0,1,0,3.0,1.0,1.0,United Kingdom,1,2010,11,15,0,0,249.92666666666665,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
12,1535.7700000000002,9.972532467532467,12.410395419152575,7.64935064935065,359,1,13,11,0.1168831168831168,2.2745098039215685,100,8.333333333333334,1,0,6.0,1.0,1.0,United Kingdom,0,2010,9,28,1,0,127.98083333333335,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
4,2183.5400000000004,25.688705882352945,11.708388200674891,10.705882352941176,359,3,14,5,0.0,4.142857142857143,54,13.5,1,0,1.0,2.0,1.0,United Kingdom,0,2010,1,20,2,0,545.8850000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
6,1765.7599999999998,18.39333333333333,10.331817353426327,10.28125,358,2,13,12,0.1770833333333333,3.736842105263158,80,13.333333333333334,1,4,2.0,1.0,1.0,United Kingdom,0,2010,10,30,5,0,294.2933333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
8,3631.89,18.530051020408163,12.24472681888732,11.698979591836734,358,3,13,1,0.0510204081632653,0.9435897435897436,145,18.125,1,2,4.0,1.0,1.0,United Kingdom,1,2010,7,12,0,0,453.98625,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
10,2319.6800000000003,18.85918699186992,17.843888727162877,13.16260162601626,358,3,9,6,0.0,2.8278688524590163,75,7.5,1,6,6.0,0.0,1.0,United Kingdom,0,2010,11,10,2,0,231.96800000000002,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
7,1419.73,9.998098591549295,12.05714043071977,8.471830985915492,358,6,13,11,0.7676056338028169,2.4539007092198584,118,16.857142857142858,1,0,1.0,1.0,1.0,United Kingdom,0,2010,2,20,5,0,202.81857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
14,4911.140000000001,24.929644670050767,11.85556992043835,12.598984771573605,358,3,9,8,0.1472081218274111,1.719387755102041,71,5.071428571428571,1,1,1.0,0.0,1.0,United Kingdom,0,2010,3,11,3,0,350.7957142857144,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
5,1869.5,14.056390977443607,12.654918874681355,16.857142857142858,358,3,13,12,0.0,2.6742424242424243,126,25.2,1,8,5.0,1.0,2.0,United Kingdom,0,2010,8,30,0,0,373.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
7,2291.08,16.723211678832115,11.89772821458357,24.64233576642336,358,1,12,12,0.0875912408759124,2.588235294117647,111,15.857142857142858,1,1,4.0,1.0,2.0,United Kingdom,0,2009,12,26,5,1,327.29714285714283,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
12,2755.5599999999995,17.66384615384615,30.872066264411963,9.397435897435898,358,3,10,5,0.0,1.870967741935484,121,10.083333333333334,1,5,1.0,0.0,1.0,United Kingdom,0,2010,2,10,2,0,229.62999999999997,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
6,1524.4,14.657692307692308,6.696564433004221,8.64423076923077,358,4,12,10,0.0,2.970873786407767,92,15.333333333333334,1,4,5.0,1.0,1.0,United Kingdom,0,2010,10,18,0,0,254.0666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,351.3,14.052,4.609323883897362,17.52,358,3,14,12,0.0,0.0,25,25.0,1,0,4.0,2.0,2.0,United Kingdom,1,2009,12,19,5,0,351.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
3,816.5100000000001,14.077758620689655,9.402683089100003,8.586206896551724,358,6,10,11,0.6206896551724138,5.894736842105263,53,17.666666666666668,1,1,0.0,0.0,1.0,United Kingdom,0,2010,11,12,4,0,272.17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
43,5613.08,16.41251461988304,12.120885326857266,8.409356725146198,358,2,10,7,0.0,0.9882697947214076,119,2.7674418604651163,1,46,4.0,0.0,1.0,United Kingdom,0,2010,2,10,2,1,130.53674418604652,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
3,215.72,4.793777777777777,7.691224423413552,1.9555555555555555,358,0,14,1,0.0,2.363636363636364,43,14.333333333333334,1,0,6.0,2.0,0.0,United Kingdom,1,2010,10,13,2,0,71.90666666666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
2,-17.45,-5.816666666666666,4.965212315030781,-3.0,358,3,15,12,0.0,176.5,2,1.0,1,3,6.0,2.0,0.0,United Kingdom,0,2010,10,22,4,0,-8.725,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
3,253.04,36.14857142857143,24.646186607378315,8.571428571428571,358,3,15,12,0.0,23.166666666666668,5,1.6666666666666667,1,0,4.0,2.0,1.0,United Kingdom,1,2010,5,11,1,0,84.34666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
1,76.55,19.1375,7.4078083803511,4.25,358,3,15,12,0.0,0.0,4,4.0,1,0,1.0,2.0,0.0,United Kingdom,1,2010,12,11,5,0,76.55,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
2,448.65,13.595454545454544,9.293053215611208,8.454545454545455,358,3,15,12,0.0,0.125,30,15.0,1,3,6.0,2.0,1.0,United Kingdom,1,2010,3,4,3,1,224.325,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
2,602.5100000000001,13.693409090909093,4.91629655622529,14.113636363636363,358,6,15,9,0.8181818181818182,6.558139534883721,37,18.5,1,0,2.0,2.0,1.0,United Kingdom,0,2010,9,18,5,0,301.25500000000005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
34,5807.6900000000005,28.33019512195122,21.814274917077103,10.53658536585366,358,3,11,5,0.0195121951219512,1.6764705882352942,99,2.911764705882353,1,11,6.0,0.0,1.0,United Kingdom,0,2010,12,7,1,0,170.8144117647059,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
6,1423.29,10.621567164179105,10.56348404977691,7.738805970149253,358,3,12,11,0.0,2.661654135338346,90,15.0,1,1,0.0,1.0,1.0,United Kingdom,0,2010,8,10,1,0,237.215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
27,6315.2300000000005,21.12117056856188,18.462700498545622,9.665551839464882,358,0,9,10,0.0869565217391304,1.151006711409396,119,4.407407407407407,1,27,0.0,0.0,1.0,United Kingdom,0,2010,11,17,2,0,233.89740740740743,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
